duration_bin,log10_total_gametocyte_density_bin,prob,duration_bin_min,duration_bin_max,log10_total_gametocyte_density_bin_min,log10_total_gametocyte_density_bin_max,immunity_bin
"(125, 130]","(2.3, 2.4]",0.006887052341597796,125,130,2.3,2.4,"(0.7, 0.75]"
"(125, 130]","(2.4, 2.5]",0.004132231404958678,125,130,2.4,2.5,"(0.7, 0.75]"
"(125, 130]","(2.5, 2.6]",0.002066115702479339,125,130,2.5,2.6,"(0.7, 0.75]"
"(125, 130]","(2.6, 2.7]",0.002066115702479339,125,130,2.6,2.7,"(0.7, 0.75]"
"(125, 130]","(2.7, 2.8]",0.002066115702479339,125,130,2.7,2.8,"(0.7, 0.75]"
"(125, 130]","(2.8, 2.9]",0.002066115702479339,125,130,2.8,2.9,"(0.7, 0.75]"
"(125, 130]","(2.9, 3.0]",0.0013774104683195593,125,130,2.9,3.0,"(0.7, 0.75]"
"(125, 130]","(3.0, 3.1]",0.0006887052341597796,125,130,3.0,3.1,"(0.7, 0.75]"
"(125, 130]","(3.2, 3.3]",0.0006887052341597796,125,130,3.2,3.3,"(0.7, 0.75]"
"(125, 130]","(3.4, 3.5]",0.0006887052341597796,125,130,3.4,3.5,"(0.7, 0.75]"
"(125, 130]","(3.5, 3.6]",0.0006887052341597796,125,130,3.5,3.6,"(0.7, 0.75]"
"(130, 135]","(1.2, 1.3]",0.0006887052341597796,130,135,1.2,1.3,"(0.7, 0.75]"
"(130, 135]","(1.3, 1.4]",0.0006887052341597796,130,135,1.3,1.4,"(0.7, 0.75]"
"(130, 135]","(1.5, 1.6]",0.0006887052341597796,130,135,1.5,1.6,"(0.7, 0.75]"
"(130, 135]","(1.8, 1.9]",0.0013774104683195593,130,135,1.8,1.9,"(0.7, 0.75]"
"(130, 135]","(1.9, 2.0]",0.0013774104683195593,130,135,1.9,2.0,"(0.7, 0.75]"
"(130, 135]","(2.0, 2.1]",0.005509641873278237,130,135,2.0,2.1,"(0.7, 0.75]"
"(130, 135]","(2.1, 2.2]",0.003443526170798898,130,135,2.1,2.2,"(0.7, 0.75]"
"(130, 135]","(2.2, 2.3]",0.015151515151515152,130,135,2.2,2.3,"(0.7, 0.75]"
"(130, 135]","(2.3, 2.4]",0.007575757575757576,130,135,2.3,2.4,"(0.7, 0.75]"
"(130, 135]","(2.4, 2.5]",0.0006887052341597796,130,135,2.4,2.5,"(0.7, 0.75]"
"(130, 135]","(2.7, 2.8]",0.002066115702479339,130,135,2.7,2.8,"(0.7, 0.75]"
"(130, 135]","(2.8, 2.9]",0.0006887052341597796,130,135,2.8,2.9,"(0.7, 0.75]"
"(130, 135]","(3.0, 3.1]",0.0013774104683195593,130,135,3.0,3.1,"(0.7, 0.75]"
"(130, 135]","(3.1, 3.2]",0.0006887052341597796,130,135,3.1,3.2,"(0.7, 0.75]"
"(130, 135]","(3.2, 3.3]",0.0006887052341597796,130,135,3.2,3.3,"(0.7, 0.75]"
"(130, 135]","(3.4, 3.5]",0.0013774104683195593,130,135,3.4,3.5,"(0.7, 0.75]"
"(135, 140]","(1.3, 1.4]",0.0006887052341597796,135,140,1.3,1.4,"(0.7, 0.75]"
"(135, 140]","(1.4, 1.5]",0.0013774104683195593,135,140,1.4,1.5,"(0.7, 0.75]"
"(135, 140]","(1.6, 1.7]",0.002066115702479339,135,140,1.6,1.7,"(0.7, 0.75]"
"(135, 140]","(1.8, 1.9]",0.0013774104683195593,135,140,1.8,1.9,"(0.7, 0.75]"
"(135, 140]","(1.9, 2.0]",0.0013774104683195593,135,140,1.9,2.0,"(0.7, 0.75]"
"(135, 140]","(2.0, 2.1]",0.003443526170798898,135,140,2.0,2.1,"(0.7, 0.75]"
"(135, 140]","(2.1, 2.2]",0.0013774104683195593,135,140,2.1,2.2,"(0.7, 0.75]"
"(135, 140]","(2.2, 2.3]",0.0013774104683195593,135,140,2.2,2.3,"(0.7, 0.75]"
"(135, 140]","(2.3, 2.4]",0.007575757575757576,135,140,2.3,2.4,"(0.7, 0.75]"
"(135, 140]","(2.4, 2.5]",0.0006887052341597796,135,140,2.4,2.5,"(0.7, 0.75]"
"(135, 140]","(2.5, 2.6]",0.0006887052341597796,135,140,2.5,2.6,"(0.7, 0.75]"
"(135, 140]","(2.6, 2.7]",0.0027548209366391185,135,140,2.6,2.7,"(0.7, 0.75]"
"(135, 140]","(2.7, 2.8]",0.0027548209366391185,135,140,2.7,2.8,"(0.7, 0.75]"
"(135, 140]","(2.8, 2.9]",0.0013774104683195593,135,140,2.8,2.9,"(0.7, 0.75]"
"(135, 140]","(2.9, 3.0]",0.004132231404958678,135,140,2.9,3.0,"(0.7, 0.75]"
"(135, 140]","(3.0, 3.1]",0.003443526170798898,135,140,3.0,3.1,"(0.7, 0.75]"
"(135, 140]","(3.1, 3.2]",0.0013774104683195593,135,140,3.1,3.2,"(0.7, 0.75]"
"(135, 140]","(3.4, 3.5]",0.0006887052341597796,135,140,3.4,3.5,"(0.7, 0.75]"
"(135, 140]","(3.5, 3.6]",0.0006887052341597796,135,140,3.5,3.6,"(0.7, 0.75]"
"(140, 145]","(1.3, 1.4]",0.0006887052341597796,140,145,1.3,1.4,"(0.7, 0.75]"
"(140, 145]","(1.4, 1.5]",0.0006887052341597796,140,145,1.4,1.5,"(0.7, 0.75]"
"(140, 145]","(1.5, 1.6]",0.002066115702479339,140,145,1.5,1.6,"(0.7, 0.75]"
"(140, 145]","(1.6, 1.7]",0.0006887052341597796,140,145,1.6,1.7,"(0.7, 0.75]"
"(140, 145]","(1.7, 1.8]",0.0006887052341597796,140,145,1.7,1.8,"(0.7, 0.75]"
"(140, 145]","(1.8, 1.9]",0.002066115702479339,140,145,1.8,1.9,"(0.7, 0.75]"
"(140, 145]","(2.0, 2.1]",0.0013774104683195593,140,145,2.0,2.1,"(0.7, 0.75]"
"(140, 145]","(2.1, 2.2]",0.0013774104683195593,140,145,2.1,2.2,"(0.7, 0.75]"
"(140, 145]","(2.2, 2.3]",0.0013774104683195593,140,145,2.2,2.3,"(0.7, 0.75]"
"(140, 145]","(2.3, 2.4]",0.0013774104683195593,140,145,2.3,2.4,"(0.7, 0.75]"
"(140, 145]","(2.4, 2.5]",0.0006887052341597796,140,145,2.4,2.5,"(0.7, 0.75]"
"(140, 145]","(2.5, 2.6]",0.002066115702479339,140,145,2.5,2.6,"(0.7, 0.75]"
"(140, 145]","(2.6, 2.7]",0.0027548209366391185,140,145,2.6,2.7,"(0.7, 0.75]"
"(140, 145]","(2.7, 2.8]",0.0013774104683195593,140,145,2.7,2.8,"(0.7, 0.75]"
"(140, 145]","(2.8, 2.9]",0.0013774104683195593,140,145,2.8,2.9,"(0.7, 0.75]"
"(140, 145]","(2.9, 3.0]",0.005509641873278237,140,145,2.9,3.0,"(0.7, 0.75]"
"(140, 145]","(3.0, 3.1]",0.004132231404958678,140,145,3.0,3.1,"(0.7, 0.75]"
"(140, 145]","(3.1, 3.2]",0.002066115702479339,140,145,3.1,3.2,"(0.7, 0.75]"
"(140, 145]","(3.2, 3.3]",0.0006887052341597796,140,145,3.2,3.3,"(0.7, 0.75]"
"(140, 145]","(3.4, 3.5]",0.0006887052341597796,140,145,3.4,3.5,"(0.7, 0.75]"
"(140, 145]","(3.5, 3.6]",0.0006887052341597796,140,145,3.5,3.6,"(0.7, 0.75]"
"(145, 150]","(1.5, 1.6]",0.0006887052341597796,145,150,1.5,1.6,"(0.7, 0.75]"
"(145, 150]","(1.8, 1.9]",0.0006887052341597796,145,150,1.8,1.9,"(0.7, 0.75]"
"(145, 150]","(2.1, 2.2]",0.0006887052341597796,145,150,2.1,2.2,"(0.7, 0.75]"
"(145, 150]","(2.3, 2.4]",0.004132231404958678,145,150,2.3,2.4,"(0.7, 0.75]"
"(145, 150]","(2.4, 2.5]",0.0013774104683195593,145,150,2.4,2.5,"(0.7, 0.75]"
"(145, 150]","(2.5, 2.6]",0.0006887052341597796,145,150,2.5,2.6,"(0.7, 0.75]"
"(145, 150]","(2.6, 2.7]",0.0013774104683195593,145,150,2.6,2.7,"(0.7, 0.75]"
"(145, 150]","(2.7, 2.8]",0.002066115702479339,145,150,2.7,2.8,"(0.7, 0.75]"
"(145, 150]","(2.8, 2.9]",0.002066115702479339,145,150,2.8,2.9,"(0.7, 0.75]"
"(145, 150]","(2.9, 3.0]",0.006887052341597796,145,150,2.9,3.0,"(0.7, 0.75]"
"(145, 150]","(3.0, 3.1]",0.007575757575757576,145,150,3.0,3.1,"(0.7, 0.75]"
"(145, 150]","(3.1, 3.2]",0.004132231404958678,145,150,3.1,3.2,"(0.7, 0.75]"
"(145, 150]","(3.2, 3.3]",0.0006887052341597796,145,150,3.2,3.3,"(0.7, 0.75]"
"(145, 150]","(3.4, 3.5]",0.0006887052341597796,145,150,3.4,3.5,"(0.7, 0.75]"
"(150, 155]","(1.4, 1.5]",0.0006887052341597796,150,155,1.4,1.5,"(0.7, 0.75]"
"(150, 155]","(1.5, 1.6]",0.0006887052341597796,150,155,1.5,1.6,"(0.7, 0.75]"
"(150, 155]","(1.7, 1.8]",0.0006887052341597796,150,155,1.7,1.8,"(0.7, 0.75]"
"(150, 155]","(1.9, 2.0]",0.0006887052341597796,150,155,1.9,2.0,"(0.7, 0.75]"
"(150, 155]","(2.0, 2.1]",0.0013774104683195593,150,155,2.0,2.1,"(0.7, 0.75]"
"(150, 155]","(2.1, 2.2]",0.002066115702479339,150,155,2.1,2.2,"(0.7, 0.75]"
"(150, 155]","(2.2, 2.3]",0.0013774104683195593,150,155,2.2,2.3,"(0.7, 0.75]"
"(150, 155]","(2.3, 2.4]",0.0048209366391184574,150,155,2.3,2.4,"(0.7, 0.75]"
"(150, 155]","(2.4, 2.5]",0.003443526170798898,150,155,2.4,2.5,"(0.7, 0.75]"
"(150, 155]","(2.6, 2.7]",0.0013774104683195593,150,155,2.6,2.7,"(0.7, 0.75]"
"(150, 155]","(2.7, 2.8]",0.002066115702479339,150,155,2.7,2.8,"(0.7, 0.75]"
"(150, 155]","(2.8, 2.9]",0.004132231404958678,150,155,2.8,2.9,"(0.7, 0.75]"
"(150, 155]","(2.9, 3.0]",0.008953168044077135,150,155,2.9,3.0,"(0.7, 0.75]"
"(150, 155]","(3.0, 3.1]",0.008264462809917356,150,155,3.0,3.1,"(0.7, 0.75]"
"(150, 155]","(3.1, 3.2]",0.0048209366391184574,150,155,3.1,3.2,"(0.7, 0.75]"
"(150, 155]","(3.2, 3.3]",0.0013774104683195593,150,155,3.2,3.3,"(0.7, 0.75]"
"(150, 155]","(3.3, 3.4]",0.0006887052341597796,150,155,3.3,3.4,"(0.7, 0.75]"
"(155, 160]","(1.6, 1.7]",0.0006887052341597796,155,160,1.6,1.7,"(0.7, 0.75]"
"(155, 160]","(1.8, 1.9]",0.0013774104683195593,155,160,1.8,1.9,"(0.7, 0.75]"
"(155, 160]","(1.9, 2.0]",0.0006887052341597796,155,160,1.9,2.0,"(0.7, 0.75]"
"(155, 160]","(2.0, 2.1]",0.0013774104683195593,155,160,2.0,2.1,"(0.7, 0.75]"
"(155, 160]","(2.1, 2.2]",0.007575757575757576,155,160,2.1,2.2,"(0.7, 0.75]"
"(155, 160]","(2.2, 2.3]",0.005509641873278237,155,160,2.2,2.3,"(0.7, 0.75]"
"(155, 160]","(2.3, 2.4]",0.009641873278236915,155,160,2.3,2.4,"(0.7, 0.75]"
"(155, 160]","(2.4, 2.5]",0.002066115702479339,155,160,2.4,2.5,"(0.7, 0.75]"
"(155, 160]","(2.5, 2.6]",0.0006887052341597796,155,160,2.5,2.6,"(0.7, 0.75]"
"(155, 160]","(2.6, 2.7]",0.0006887052341597796,155,160,2.6,2.7,"(0.7, 0.75]"
"(155, 160]","(2.7, 2.8]",0.0006887052341597796,155,160,2.7,2.8,"(0.7, 0.75]"
"(155, 160]","(2.8, 2.9]",0.0013774104683195593,155,160,2.8,2.9,"(0.7, 0.75]"
"(155, 160]","(2.9, 3.0]",0.004132231404958678,155,160,2.9,3.0,"(0.7, 0.75]"
"(155, 160]","(3.0, 3.1]",0.0048209366391184574,155,160,3.0,3.1,"(0.7, 0.75]"
"(155, 160]","(3.1, 3.2]",0.0006887052341597796,155,160,3.1,3.2,"(0.7, 0.75]"
"(155, 160]","(3.3, 3.4]",0.0006887052341597796,155,160,3.3,3.4,"(0.7, 0.75]"
"(155, 160]","(3.4, 3.5]",0.0013774104683195593,155,160,3.4,3.5,"(0.7, 0.75]"
"(160, 165]","(1.7, 1.8]",0.0013774104683195593,160,165,1.7,1.8,"(0.7, 0.75]"
"(160, 165]","(1.8, 1.9]",0.0013774104683195593,160,165,1.8,1.9,"(0.7, 0.75]"
"(160, 165]","(2.0, 2.1]",0.0013774104683195593,160,165,2.0,2.1,"(0.7, 0.75]"
"(160, 165]","(2.1, 2.2]",0.008264462809917356,160,165,2.1,2.2,"(0.7, 0.75]"
"(160, 165]","(2.2, 2.3]",0.0027548209366391185,160,165,2.2,2.3,"(0.7, 0.75]"
"(160, 165]","(2.3, 2.4]",0.006887052341597796,160,165,2.3,2.4,"(0.7, 0.75]"
"(160, 165]","(2.4, 2.5]",0.0006887052341597796,160,165,2.4,2.5,"(0.7, 0.75]"
"(160, 165]","(2.5, 2.6]",0.0006887052341597796,160,165,2.5,2.6,"(0.7, 0.75]"
"(160, 165]","(2.6, 2.7]",0.0006887052341597796,160,165,2.6,2.7,"(0.7, 0.75]"
"(160, 165]","(2.7, 2.8]",0.0006887052341597796,160,165,2.7,2.8,"(0.7, 0.75]"
"(160, 165]","(3.0, 3.1]",0.0027548209366391185,160,165,3.0,3.1,"(0.7, 0.75]"
"(160, 165]","(3.1, 3.2]",0.0013774104683195593,160,165,3.1,3.2,"(0.7, 0.75]"
"(160, 165]","(3.4, 3.5]",0.0013774104683195593,160,165,3.4,3.5,"(0.7, 0.75]"
"(165, 170]","(1.6, 1.7]",0.0006887052341597796,165,170,1.6,1.7,"(0.7, 0.75]"
"(165, 170]","(1.8, 1.9]",0.0006887052341597796,165,170,1.8,1.9,"(0.7, 0.75]"
"(165, 170]","(1.9, 2.0]",0.0006887052341597796,165,170,1.9,2.0,"(0.7, 0.75]"
"(165, 170]","(2.1, 2.2]",0.004132231404958678,165,170,2.1,2.2,"(0.7, 0.75]"
"(165, 170]","(2.2, 2.3]",0.002066115702479339,165,170,2.2,2.3,"(0.7, 0.75]"
"(165, 170]","(2.3, 2.4]",0.003443526170798898,165,170,2.3,2.4,"(0.7, 0.75]"
"(165, 170]","(2.4, 2.5]",0.0006887052341597796,165,170,2.4,2.5,"(0.7, 0.75]"
"(165, 170]","(2.6, 2.7]",0.0013774104683195593,165,170,2.6,2.7,"(0.7, 0.75]"
"(165, 170]","(2.7, 2.8]",0.002066115702479339,165,170,2.7,2.8,"(0.7, 0.75]"
"(165, 170]","(2.8, 2.9]",0.002066115702479339,165,170,2.8,2.9,"(0.7, 0.75]"
"(165, 170]","(2.9, 3.0]",0.0027548209366391185,165,170,2.9,3.0,"(0.7, 0.75]"
"(165, 170]","(3.0, 3.1]",0.006887052341597796,165,170,3.0,3.1,"(0.7, 0.75]"
"(165, 170]","(3.1, 3.2]",0.004132231404958678,165,170,3.1,3.2,"(0.7, 0.75]"
"(165, 170]","(3.2, 3.3]",0.0013774104683195593,165,170,3.2,3.3,"(0.7, 0.75]"
"(165, 170]","(3.3, 3.4]",0.0006887052341597796,165,170,3.3,3.4,"(0.7, 0.75]"
"(165, 170]","(3.5, 3.6]",0.0006887052341597796,165,170,3.5,3.6,"(0.7, 0.75]"
"(170, 175]","(1.4, 1.5]",0.0006887052341597796,170,175,1.4,1.5,"(0.7, 0.75]"
"(170, 175]","(1.7, 1.8]",0.0006887052341597796,170,175,1.7,1.8,"(0.7, 0.75]"
"(170, 175]","(1.8, 1.9]",0.0006887052341597796,170,175,1.8,1.9,"(0.7, 0.75]"
"(170, 175]","(2.1, 2.2]",0.003443526170798898,170,175,2.1,2.2,"(0.7, 0.75]"
"(170, 175]","(2.2, 2.3]",0.0006887052341597796,170,175,2.2,2.3,"(0.7, 0.75]"
"(170, 175]","(2.8, 2.9]",0.0006887052341597796,170,175,2.8,2.9,"(0.7, 0.75]"
"(170, 175]","(2.9, 3.0]",0.002066115702479339,170,175,2.9,3.0,"(0.7, 0.75]"
"(170, 175]","(3.0, 3.1]",0.006198347107438017,170,175,3.0,3.1,"(0.7, 0.75]"
"(170, 175]","(3.1, 3.2]",0.004132231404958678,170,175,3.1,3.2,"(0.7, 0.75]"
"(175, 180]","(2.0, 2.1]",0.0006887052341597796,175,180,2.0,2.1,"(0.7, 0.75]"
"(175, 180]","(2.1, 2.2]",0.0013774104683195593,175,180,2.1,2.2,"(0.7, 0.75]"
"(175, 180]","(2.3, 2.4]",0.0013774104683195593,175,180,2.3,2.4,"(0.7, 0.75]"
"(175, 180]","(2.6, 2.7]",0.002066115702479339,175,180,2.6,2.7,"(0.7, 0.75]"
"(175, 180]","(2.7, 2.8]",0.0013774104683195593,175,180,2.7,2.8,"(0.7, 0.75]"
"(175, 180]","(2.8, 2.9]",0.0013774104683195593,175,180,2.8,2.9,"(0.7, 0.75]"
"(175, 180]","(2.9, 3.0]",0.002066115702479339,175,180,2.9,3.0,"(0.7, 0.75]"
"(175, 180]","(3.0, 3.1]",0.0027548209366391185,175,180,3.0,3.1,"(0.7, 0.75]"
"(175, 180]","(3.1, 3.2]",0.0006887052341597796,175,180,3.1,3.2,"(0.7, 0.75]"
"(175, 180]","(3.2, 3.3]",0.0006887052341597796,175,180,3.2,3.3,"(0.7, 0.75]"
"(180, 185]","(1.9, 2.0]",0.0006887052341597796,180,185,1.9,2.0,"(0.7, 0.75]"
"(180, 185]","(2.0, 2.1]",0.0006887052341597796,180,185,2.0,2.1,"(0.7, 0.75]"
"(180, 185]","(2.1, 2.2]",0.0006887052341597796,180,185,2.1,2.2,"(0.7, 0.75]"
"(180, 185]","(2.2, 2.3]",0.0013774104683195593,180,185,2.2,2.3,"(0.7, 0.75]"
"(180, 185]","(2.3, 2.4]",0.0013774104683195593,180,185,2.3,2.4,"(0.7, 0.75]"
"(180, 185]","(2.4, 2.5]",0.0006887052341597796,180,185,2.4,2.5,"(0.7, 0.75]"
"(180, 185]","(2.6, 2.7]",0.0013774104683195593,180,185,2.6,2.7,"(0.7, 0.75]"
"(180, 185]","(2.7, 2.8]",0.0013774104683195593,180,185,2.7,2.8,"(0.7, 0.75]"
"(180, 185]","(2.9, 3.0]",0.0006887052341597796,180,185,2.9,3.0,"(0.7, 0.75]"
"(180, 185]","(3.0, 3.1]",0.002066115702479339,180,185,3.0,3.1,"(0.7, 0.75]"
"(180, 185]","(3.1, 3.2]",0.002066115702479339,180,185,3.1,3.2,"(0.7, 0.75]"
"(180, 185]","(3.2, 3.3]",0.0006887052341597796,180,185,3.2,3.3,"(0.7, 0.75]"
"(185, 190]","(2.0, 2.1]",0.0006887052341597796,185,190,2.0,2.1,"(0.7, 0.75]"
"(185, 190]","(2.1, 2.2]",0.0006887052341597796,185,190,2.1,2.2,"(0.7, 0.75]"
"(185, 190]","(2.2, 2.3]",0.0006887052341597796,185,190,2.2,2.3,"(0.7, 0.75]"
"(185, 190]","(2.3, 2.4]",0.0006887052341597796,185,190,2.3,2.4,"(0.7, 0.75]"
"(185, 190]","(2.7, 2.8]",0.002066115702479339,185,190,2.7,2.8,"(0.7, 0.75]"
"(185, 190]","(2.8, 2.9]",0.0006887052341597796,185,190,2.8,2.9,"(0.7, 0.75]"
"(185, 190]","(2.9, 3.0]",0.0006887052341597796,185,190,2.9,3.0,"(0.7, 0.75]"
"(185, 190]","(3.0, 3.1]",0.0006887052341597796,185,190,3.0,3.1,"(0.7, 0.75]"
"(190, 195]","(1.0, 1.1]",0.0006887052341597796,190,195,1.0,1.1,"(0.7, 0.75]"
"(190, 195]","(1.6, 1.7]",0.0006887052341597796,190,195,1.6,1.7,"(0.7, 0.75]"
"(190, 195]","(1.9, 2.0]",0.0006887052341597796,190,195,1.9,2.0,"(0.7, 0.75]"
"(190, 195]","(2.1, 2.2]",0.0027548209366391185,190,195,2.1,2.2,"(0.7, 0.75]"
"(190, 195]","(2.2, 2.3]",0.0006887052341597796,190,195,2.2,2.3,"(0.7, 0.75]"
"(190, 195]","(2.3, 2.4]",0.002066115702479339,190,195,2.3,2.4,"(0.7, 0.75]"
"(190, 195]","(2.4, 2.5]",0.0006887052341597796,190,195,2.4,2.5,"(0.7, 0.75]"
"(190, 195]","(2.5, 2.6]",0.0006887052341597796,190,195,2.5,2.6,"(0.7, 0.75]"
"(190, 195]","(2.6, 2.7]",0.0006887052341597796,190,195,2.6,2.7,"(0.7, 0.75]"
"(190, 195]","(2.7, 2.8]",0.0013774104683195593,190,195,2.7,2.8,"(0.7, 0.75]"
"(190, 195]","(2.8, 2.9]",0.0006887052341597796,190,195,2.8,2.9,"(0.7, 0.75]"
"(190, 195]","(2.9, 3.0]",0.0006887052341597796,190,195,2.9,3.0,"(0.7, 0.75]"
"(190, 195]","(3.0, 3.1]",0.004132231404958678,190,195,3.0,3.1,"(0.7, 0.75]"
"(190, 195]","(3.1, 3.2]",0.002066115702479339,190,195,3.1,3.2,"(0.7, 0.75]"
"(195, 200]","(2.1, 2.2]",0.0006887052341597796,195,200,2.1,2.2,"(0.7, 0.75]"
"(195, 200]","(2.4, 2.5]",0.0006887052341597796,195,200,2.4,2.5,"(0.7, 0.75]"
"(195, 200]","(2.7, 2.8]",0.0006887052341597796,195,200,2.7,2.8,"(0.7, 0.75]"
"(195, 200]","(3.0, 3.1]",0.0006887052341597796,195,200,3.0,3.1,"(0.7, 0.75]"
"(195, 200]","(3.3, 3.4]",0.0006887052341597796,195,200,3.3,3.4,"(0.7, 0.75]"
"(195, 200]","(3.4, 3.5]",0.0006887052341597796,195,200,3.4,3.5,"(0.7, 0.75]"
"(200, 205]","(2.3, 2.4]",0.0006887052341597796,200,205,2.3,2.4,"(0.7, 0.75]"
"(200, 205]","(2.6, 2.7]",0.002066115702479339,200,205,2.6,2.7,"(0.7, 0.75]"
"(200, 205]","(2.8, 2.9]",0.0006887052341597796,200,205,2.8,2.9,"(0.7, 0.75]"
"(200, 205]","(3.0, 3.1]",0.0006887052341597796,200,205,3.0,3.1,"(0.7, 0.75]"
"(200, 205]","(3.2, 3.3]",0.0006887052341597796,200,205,3.2,3.3,"(0.7, 0.75]"
"(205, 210]","(2.1, 2.2]",0.0006887052341597796,205,210,2.1,2.2,"(0.7, 0.75]"
"(205, 210]","(2.2, 2.3]",0.0013774104683195593,205,210,2.2,2.3,"(0.7, 0.75]"
"(205, 210]","(2.5, 2.6]",0.0006887052341597796,205,210,2.5,2.6,"(0.7, 0.75]"
"(205, 210]","(2.6, 2.7]",0.0006887052341597796,205,210,2.6,2.7,"(0.7, 0.75]"
"(205, 210]","(3.0, 3.1]",0.0006887052341597796,205,210,3.0,3.1,"(0.7, 0.75]"
"(205, 210]","(3.4, 3.5]",0.0006887052341597796,205,210,3.4,3.5,"(0.7, 0.75]"
"(210, 215]","(1.9, 2.0]",0.0006887052341597796,210,215,1.9,2.0,"(0.7, 0.75]"
"(210, 215]","(2.0, 2.1]",0.0006887052341597796,210,215,2.0,2.1,"(0.7, 0.75]"
"(210, 215]","(2.2, 2.3]",0.0006887052341597796,210,215,2.2,2.3,"(0.7, 0.75]"
"(210, 215]","(2.3, 2.4]",0.0006887052341597796,210,215,2.3,2.4,"(0.7, 0.75]"
"(210, 215]","(2.7, 2.8]",0.0006887052341597796,210,215,2.7,2.8,"(0.7, 0.75]"
"(210, 215]","(2.9, 3.0]",0.0006887052341597796,210,215,2.9,3.0,"(0.7, 0.75]"
"(210, 215]","(3.0, 3.1]",0.0027548209366391185,210,215,3.0,3.1,"(0.7, 0.75]"
"(210, 215]","(3.3, 3.4]",0.0006887052341597796,210,215,3.3,3.4,"(0.7, 0.75]"
"(215, 220]","(2.3, 2.4]",0.0006887052341597796,215,220,2.3,2.4,"(0.7, 0.75]"
"(215, 220]","(2.6, 2.7]",0.0006887052341597796,215,220,2.6,2.7,"(0.7, 0.75]"
"(215, 220]","(3.0, 3.1]",0.0013774104683195593,215,220,3.0,3.1,"(0.7, 0.75]"
"(215, 220]","(3.1, 3.2]",0.0013774104683195593,215,220,3.1,3.2,"(0.7, 0.75]"
"(215, 220]","(3.3, 3.4]",0.0006887052341597796,215,220,3.3,3.4,"(0.7, 0.75]"
"(220, 225]","(1.7, 1.8]",0.0006887052341597796,220,225,1.7,1.8,"(0.7, 0.75]"
"(220, 225]","(2.0, 2.1]",0.0013774104683195593,220,225,2.0,2.1,"(0.7, 0.75]"
"(220, 225]","(2.2, 2.3]",0.0006887052341597796,220,225,2.2,2.3,"(0.7, 0.75]"
"(220, 225]","(2.5, 2.6]",0.0006887052341597796,220,225,2.5,2.6,"(0.7, 0.75]"
"(220, 225]","(3.0, 3.1]",0.0006887052341597796,220,225,3.0,3.1,"(0.7, 0.75]"
"(220, 225]","(3.2, 3.3]",0.0006887052341597796,220,225,3.2,3.3,"(0.7, 0.75]"
"(225, 230]","(2.7, 2.8]",0.0006887052341597796,225,230,2.7,2.8,"(0.7, 0.75]"
"(225, 230]","(2.8, 2.9]",0.0006887052341597796,225,230,2.8,2.9,"(0.7, 0.75]"
"(225, 230]","(3.0, 3.1]",0.0013774104683195593,225,230,3.0,3.1,"(0.7, 0.75]"
"(225, 230]","(3.2, 3.3]",0.0006887052341597796,225,230,3.2,3.3,"(0.7, 0.75]"
"(230, 235]","(2.9, 3.0]",0.0013774104683195593,230,235,2.9,3.0,"(0.7, 0.75]"
"(230, 235]","(3.0, 3.1]",0.0013774104683195593,230,235,3.0,3.1,"(0.7, 0.75]"
"(230, 235]","(3.1, 3.2]",0.0006887052341597796,230,235,3.1,3.2,"(0.7, 0.75]"
"(235, 240]","(1.8, 1.9]",0.0006887052341597796,235,240,1.8,1.9,"(0.7, 0.75]"
"(235, 240]","(2.1, 2.2]",0.0013774104683195593,235,240,2.1,2.2,"(0.7, 0.75]"
"(235, 240]","(2.2, 2.3]",0.0006887052341597796,235,240,2.2,2.3,"(0.7, 0.75]"
"(235, 240]","(3.0, 3.1]",0.0013774104683195593,235,240,3.0,3.1,"(0.7, 0.75]"
"(240, 245]","(2.8, 2.9]",0.0006887052341597796,240,245,2.8,2.9,"(0.7, 0.75]"
"(245, 250]","(2.4, 2.5]",0.0006887052341597796,245,250,2.4,2.5,"(0.7, 0.75]"
"(245, 250]","(2.5, 2.6]",0.0006887052341597796,245,250,2.5,2.6,"(0.7, 0.75]"
"(245, 250]","(2.6, 2.7]",0.0006887052341597796,245,250,2.6,2.7,"(0.7, 0.75]"
"(245, 250]","(2.9, 3.0]",0.0006887052341597796,245,250,2.9,3.0,"(0.7, 0.75]"
"(245, 250]","(3.5, 3.6]",0.0006887052341597796,245,250,3.5,3.6,"(0.7, 0.75]"
"(250, 255]","(2.5, 2.6]",0.0006887052341597796,250,255,2.5,2.6,"(0.7, 0.75]"
"(255, 260]","(2.0, 2.1]",0.0006887052341597796,255,260,2.0,2.1,"(0.7, 0.75]"
"(255, 260]","(3.2, 3.3]",0.0006887052341597796,255,260,3.2,3.3,"(0.7, 0.75]"
"(260, 265]","(2.3, 2.4]",0.0006887052341597796,260,265,2.3,2.4,"(0.7, 0.75]"
"(260, 265]","(3.0, 3.1]",0.0006887052341597796,260,265,3.0,3.1,"(0.7, 0.75]"
"(260, 265]","(3.1, 3.2]",0.0006887052341597796,260,265,3.1,3.2,"(0.7, 0.75]"
"(275, 280]","(3.2, 3.3]",0.0006887052341597796,275,280,3.2,3.3,"(0.7, 0.75]"
"(280, 285]","(2.6, 2.7]",0.002066115702479339,280,285,2.6,2.7,"(0.7, 0.75]"
